season,date,team,points,division,conference
2019-20,2019-10-04,Anaheim Ducks,2,Pacific,Western
2019-20,2019-10-06,Anaheim Ducks,2,Pacific,Western
2019-20,2019-10-08,Anaheim Ducks,2,Pacific,Western
2019-20,2019-10-10,Anaheim Ducks,0,Pacific,Western
2019-20,2019-10-11,Anaheim Ducks,2,Pacific,Western
2019-20,2019-10-14,Anaheim Ducks,0,Pacific,Western
2019-20,2019-10-17,Anaheim Ducks,2,Pacific,Western
2019-20,2019-10-19,Anaheim Ducks,2,Pacific,Western
2019-20,2019-10-21,Anaheim Ducks,0,Pacific,Western
2019-20,2019-10-23,Anaheim Ducks,0,Pacific,Western
2019-20,2019-10-25,Anaheim Ducks,0,Pacific,Western
2019-20,2019-10-27,Anaheim Ducks,2,Pacific,Western
2019-20,2019-10-28,Anaheim Ducks,0,Pacific,Western
2019-20,2019-10-30,Anaheim Ducks,2,Pacific,Western
2019-20,2019-11-02,Anaheim Ducks,2,Pacific,Western
2019-20,2019-11-04,Anaheim Ducks,1,Pacific,Western
2019-20,2019-11-06,Anaheim Ducks,0,Pacific,Western
2019-20,2019-11-11,Anaheim Ducks,0,Pacific,Western
2019-20,2019-11-13,Anaheim Ducks,1,Pacific,Western
2019-20,2019-11-15,Anaheim Ducks,0,Pacific,Western
2019-20,2019-11-17,Anaheim Ducks,2,Pacific,Western
2019-20,2019-11-19,Anaheim Ducks,0,Pacific,Western
2019-20,2019-11-22,Anaheim Ducks,1,Pacific,Western
2019-20,2019-11-24,Anaheim Ducks,0,Pacific,Western
2019-20,2019-11-26,Anaheim Ducks,2,Pacific,Western
2019-20,2019-11-28,Anaheim Ducks,1,Pacific,Western
2019-20,2019-11-29,Anaheim Ducks,0,Pacific,Western
2019-20,2019-12-03,Anaheim Ducks,2,Pacific,Western
2019-20,2019-12-07,Anaheim Ducks,0,Pacific,Western
2019-20,2019-12-08,Anaheim Ducks,0,Pacific,Western
2019-20,2019-12-11,Anaheim Ducks,2,Pacific,Western
2019-20,2019-12-13,Anaheim Ducks,0,Pacific,Western
2019-20,2019-12-14,Anaheim Ducks,2,Pacific,Western
2019-20,2019-12-18,Anaheim Ducks,0,Pacific,Western
2019-20,2019-12-19,Anaheim Ducks,0,Pacific,Western
2019-20,2019-12-21,Anaheim Ducks,2,Pacific,Western
2019-20,2019-12-22,Anaheim Ducks,0,Pacific,Western
2019-20,2019-12-28,Anaheim Ducks,2,Pacific,Western
2019-20,2019-12-30,Anaheim Ducks,1,Pacific,Western
2019-20,2019-12-31,Anaheim Ducks,0,Pacific,Western
2019-20,2020-01-03,Anaheim Ducks,0,Pacific,Western
2019-20,2020-01-06,Anaheim Ducks,2,Pacific,Western
2019-20,2020-01-08,Anaheim Ducks,0,Pacific,Western
2019-20,2020-01-10,Anaheim Ducks,0,Pacific,Western
2019-20,2020-01-12,Anaheim Ducks,0,Pacific,Western
2019-20,2020-01-14,Anaheim Ducks,0,Pacific,Western
2019-20,2020-01-17,Anaheim Ducks,2,Pacific,Western
2019-20,2020-01-18,Anaheim Ducks,2,Pacific,Western
2019-20,2020-01-28,Anaheim Ducks,0,Pacific,Western
2019-20,2020-01-30,Anaheim Ducks,2,Pacific,Western
2019-20,2020-02-01,Anaheim Ducks,0,Pacific,Western
2019-20,2020-02-02,Anaheim Ducks,2,Pacific,Western
2019-20,2020-02-05,Anaheim Ducks,2,Pacific,Western
2019-20,2020-02-07,Anaheim Ducks,1,Pacific,Western
2019-20,2020-02-08,Anaheim Ducks,1,Pacific,Western
2019-20,2020-02-09,Anaheim Ducks,2,Pacific,Western
2019-20,2020-02-14,Anaheim Ducks,0,Pacific,Western
2019-20,2020-02-16,Anaheim Ducks,2,Pacific,Western
2019-20,2020-02-17,Anaheim Ducks,0,Pacific,Western
2019-20,2020-02-20,Anaheim Ducks,0,Pacific,Western
2019-20,2020-02-22,Anaheim Ducks,0,Pacific,Western
2019-20,2020-02-24,Anaheim Ducks,1,Pacific,Western
2019-20,2020-02-26,Anaheim Ducks,2,Pacific,Western
2019-20,2020-02-29,Anaheim Ducks,2,Pacific,Western
2019-20,2020-03-02,Anaheim Ducks,0,Pacific,Western
2019-20,2020-03-04,Anaheim Ducks,0,Pacific,Western
2019-20,2020-03-05,Anaheim Ducks,2,Pacific,Western
2019-20,2020-03-07,Anaheim Ducks,2,Pacific,Western
2019-20,2020-03-09,Anaheim Ducks,1,Pacific,Western
2019-20,2020-03-11,Anaheim Ducks,2,Pacific,Western
2019-20,2020-03-12,Anaheim Ducks,0,Pacific,Western
2019-20,2019-10-04,Arizona Coyotes,0,Pacific,Western
2019-20,2019-10-06,Arizona Coyotes,0,Pacific,Western
2019-20,2019-10-11,Arizona Coyotes,2,Pacific,Western
2019-20,2019-10-13,Arizona Coyotes,1,Pacific,Western
2019-20,2019-10-16,Arizona Coyotes,2,Pacific,Western
2019-20,2019-10-18,Arizona Coyotes,2,Pacific,Western
2019-20,2019-10-19,Arizona Coyotes,2,Pacific,Western
2019-20,2019-10-22,Arizona Coyotes,2,Pacific,Western
2019-20,2019-10-24,Arizona Coyotes,0,Pacific,Western
2019-20,2019-10-25,Arizona Coyotes,2,Pacific,Western
2019-20,2019-10-28,Arizona Coyotes,2,Pacific,Western
2019-20,2019-10-31,Arizona Coyotes,0,Pacific,Western
2019-20,2019-11-03,Arizona Coyotes,2,Pacific,Western
2019-20,2019-11-05,Arizona Coyotes,2,Pacific,Western
2019-20,2019-11-06,Arizona Coyotes,1,Pacific,Western
2019-20,2019-11-08,Arizona Coyotes,0,Pacific,Western
2019-20,2019-11-10,Arizona Coyotes,0,Pacific,Western
2019-20,2019-11-12,Arizona Coyotes,2,Pacific,Western
2019-20,2019-11-13,Arizona Coyotes,2,Pacific,Western
2019-20,2019-11-15,Arizona Coyotes,0,Pacific,Western
2019-20,2019-11-16,Arizona Coyotes,2,Pacific,Western
2019-20,2019-11-19,Arizona Coyotes,2,Pacific,Western
2019-20,2019-11-22,Arizona Coyotes,0,Pacific,Western
2019-20,2019-11-23,Arizona Coyotes,2,Pacific,Western
2019-20,2019-11-25,Arizona Coyotes,1,Pacific,Western
2019-20,2019-11-28,Arizona Coyotes,2,Pacific,Western
2019-20,2019-11-29,Arizona Coyotes,1,Pacific,Western
2019-20,2019-12-01,Arizona Coyotes,0,Pacific,Western
2019-20,2019-12-04,Arizona Coyotes,2,Pacific,Western
2019-20,2019-12-06,Arizona Coyotes,2,Pacific,Western
2019-20,2019-12-07,Arizona Coyotes,0,Pacific,Western
2019-20,2019-12-09,Arizona Coyotes,2,Pacific,Western
2019-20,2019-12-11,Arizona Coyotes,0,Pacific,Western
2019-20,2019-12-13,Arizona Coyotes,2,Pacific,Western
2019-20,2019-12-15,Arizona Coyotes,0,Pacific,Western
2019-20,2019-12-18,Arizona Coyotes,2,Pacific,Western
2019-20,2019-12-20,Arizona Coyotes,0,Pacific,Western
2019-20,2019-12-23,Arizona Coyotes,2,Pacific,Western
2019-20,2019-12-24,Arizona Coyotes,0,Pacific,Western
2019-20,2019-12-29,Arizona Coyotes,0,Pacific,Western
2019-20,2019-12-30,Arizona Coyotes,0,Pacific,Western
2019-20,2020-01-01,Arizona Coyotes,2,Pacific,Western
2019-20,2020-01-03,Arizona Coyotes,2,Pacific,Western
2019-20,2020-01-05,Arizona Coyotes,2,Pacific,Western
2019-20,2020-01-08,Arizona Coyotes,2,Pacific,Western
2019-20,2020-01-10,Arizona Coyotes,0,Pacific,Western
2019-20,2020-01-11,Arizona Coyotes,0,Pacific,Western
2019-20,2020-01-12,Arizona Coyotes,1,Pacific,Western
2019-20,2020-01-15,Arizona Coyotes,2,Pacific,Western
2019-20,2020-01-17,Arizona Coyotes,0,Pacific,Western
2019-20,2020-01-18,Arizona Coyotes,0,Pacific,Western
2019-20,2020-01-30,Arizona Coyotes,0,Pacific,Western
2019-20,2020-01-31,Arizona Coyotes,1,Pacific,Western
2019-20,2020-02-02,Arizona Coyotes,1,Pacific,Western
2019-20,2020-02-05,Arizona Coyotes,2,Pacific,Western
2019-20,2020-02-07,Arizona Coyotes,0,Pacific,Western
2019-20,2020-02-08,Arizona Coyotes,0,Pacific,Western
2019-20,2020-02-11,Arizona Coyotes,2,Pacific,Western
2019-20,2020-02-12,Arizona Coyotes,1,Pacific,Western
2019-20,2020-02-14,Arizona Coyotes,0,Pacific,Western
2019-20,2020-02-16,Arizona Coyotes,2,Pacific,Western
2019-20,2020-02-17,Arizona Coyotes,2,Pacific,Western
2019-20,2020-02-20,Arizona Coyotes,0,Pacific,Western
2019-20,2020-02-21,Arizona Coyotes,0,Pacific,Western
2019-20,2020-02-23,Arizona Coyotes,2,Pacific,Western
2019-20,2020-02-26,Arizona Coyotes,0,Pacific,Western
2019-20,2020-03-01,Arizona Coyotes,2,Pacific,Western
2019-20,2020-03-05,Arizona Coyotes,2,Pacific,Western
2019-20,2020-03-07,Arizona Coyotes,0,Pacific,Western
2019-20,2020-03-10,Arizona Coyotes,0,Pacific,Western
2019-20,2019-10-04,Boston Bruins,2,Atlantic,Eastern
2019-20,2019-10-06,Boston Bruins,2,Atlantic,Eastern
2019-20,2019-10-09,Boston Bruins,2,Atlantic,Eastern
2019-20,2019-10-11,Boston Bruins,0,Atlantic,Eastern
2019-20,2019-10-12,Boston Bruins,2,Atlantic,Eastern
2019-20,2019-10-14,Boston Bruins,2,Atlantic,Eastern
2019-20,2019-10-17,Boston Bruins,1,Atlantic,Eastern
2019-20,2019-10-19,Boston Bruins,1,Atlantic,Eastern
2019-20,2019-10-22,Boston Bruins,2,Atlantic,Eastern
2019-20,2019-10-26,Boston Bruins,2,Atlantic,Eastern
2019-20,2019-10-27,Boston Bruins,2,Atlantic,Eastern
2019-20,2019-10-29,Boston Bruins,2,Atlantic,Eastern
2019-20,2019-11-02,Boston Bruins,2,Atlantic,Eastern
2019-20,2019-11-05,Boston Bruins,2,Atlantic,Eastern
2019-20,2019-11-06,Boston Bruins,0,Atlantic,Eastern
2019-20,2019-11-09,Boston Bruins,0,Atlantic,Eastern
2019-20,2019-11-11,Boston Bruins,1,Atlantic,Eastern
2019-20,2019-11-13,Boston Bruins,1,Atlantic,Eastern
2019-20,2019-11-16,Boston Bruins,2,Atlantic,Eastern
2019-20,2019-11-17,Boston Bruins,1,Atlantic,Eastern
2019-20,2019-11-20,Boston Bruins,2,Atlantic,Eastern
2019-20,2019-11-22,Boston Bruins,2,Atlantic,Eastern
2019-20,2019-11-24,Boston Bruins,2,Atlantic,Eastern
2019-20,2019-11-27,Boston Bruins,2,Atlantic,Eastern
2019-20,2019-11-28,Boston Bruins,2,Atlantic,Eastern
2019-20,2019-11-29,Boston Bruins,2,Atlantic,Eastern
2019-20,2019-12-02,Boston Bruins,2,Atlantic,Eastern
2019-20,2019-12-04,Boston Bruins,2,Atlantic,Eastern
2019-20,2019-12-06,Boston Bruins,1,Atlantic,Eastern
2019-20,2019-12-08,Boston Bruins,0,Atlantic,Eastern
2019-20,2019-12-10,Boston Bruins,0,Atlantic,Eastern
2019-20,2019-12-12,Boston Bruins,0,Atlantic,Eastern
2019-20,2019-12-13,Boston Bruins,0,Atlantic,Eastern
2019-20,2019-12-15,Boston Bruins,2,Atlantic,Eastern
2019-20,2019-12-18,Boston Bruins,1,Atlantic,Eastern
2019-20,2019-12-20,Boston Bruins,1,Atlantic,Eastern
2019-20,2019-12-22,Boston Bruins,1,Atlantic,Eastern
2019-20,2019-12-24,Boston Bruins,2,Atlantic,Eastern
2019-20,2019-12-28,Boston Bruins,2,Atlantic,Eastern
2019-20,2019-12-30,Boston Bruins,2,Atlantic,Eastern
2019-20,2019-12-31,Boston Bruins,1,Atlantic,Eastern
2019-20,2020-01-03,Boston Bruins,1,Atlantic,Eastern
2019-20,2020-01-04,Boston Bruins,0,Atlantic,Eastern
2019-20,2020-01-08,Boston Bruins,2,Atlantic,Eastern
2019-20,2020-01-10,Boston Bruins,2,Atlantic,Eastern
2019-20,2020-01-12,Boston Bruins,2,Atlantic,Eastern
2019-20,2020-01-14,Boston Bruins,1,Atlantic,Eastern
2019-20,2020-01-15,Boston Bruins,0,Atlantic,Eastern
2019-20,2020-01-17,Boston Bruins,2,Atlantic,Eastern
2019-20,2020-01-19,Boston Bruins,0,Atlantic,Eastern
2019-20,2020-01-22,Boston Bruins,2,Atlantic,Eastern
2019-20,2020-02-01,Boston Bruins,2,Atlantic,Eastern
2019-20,2020-02-02,Boston Bruins,2,Atlantic,Eastern
2019-20,2020-02-05,Boston Bruins,2,Atlantic,Eastern
2019-20,2020-02-06,Boston Bruins,2,Atlantic,Eastern
2019-20,2020-02-08,Boston Bruins,2,Atlantic,Eastern
2019-20,2020-02-09,Boston Bruins,0,Atlantic,Eastern
2019-20,2020-02-13,Boston Bruins,2,Atlantic,Eastern
2019-20,2020-02-15,Boston Bruins,2,Atlantic,Eastern
2019-20,2020-02-16,Boston Bruins,2,Atlantic,Eastern
2019-20,2020-02-20,Boston Bruins,2,Atlantic,Eastern
2019-20,2020-02-22,Boston Bruins,2,Atlantic,Eastern
2019-20,2020-02-23,Boston Bruins,0,Atlantic,Eastern
2019-20,2020-02-26,Boston Bruins,0,Atlantic,Eastern
2019-20,2020-02-28,Boston Bruins,2,Atlantic,Eastern
2019-20,2020-02-29,Boston Bruins,2,Atlantic,Eastern
2019-20,2020-03-04,Boston Bruins,2,Atlantic,Eastern
2019-20,2020-03-06,Boston Bruins,2,Atlantic,Eastern
2019-20,2020-03-08,Boston Bruins,0,Atlantic,Eastern
2019-20,2020-03-10,Boston Bruins,2,Atlantic,Eastern
2019-20,2019-10-03,Buffalo Sabres,2,Atlantic,Eastern
2019-20,2019-10-05,Buffalo Sabres,2,Atlantic,Eastern
2019-20,2019-10-07,Buffalo Sabres,1,Atlantic,Eastern
2019-20,2019-10-09,Buffalo Sabres,2,Atlantic,Eastern
2019-20,2019-10-11,Buffalo Sabres,2,Atlantic,Eastern
2019-20,2019-10-14,Buffalo Sabres,2,Atlantic,Eastern
2019-20,2019-10-17,Buffalo Sabres,0,Atlantic,Eastern
2019-20,2019-10-18,Buffalo Sabres,2,Atlantic,Eastern
2019-20,2019-10-20,Buffalo Sabres,2,Atlantic,Eastern
2019-20,2019-10-22,Buffalo Sabres,2,Atlantic,Eastern
2019-20,2019-10-24,Buffalo Sabres,0,Atlantic,Eastern
2019-20,2019-10-25,Buffalo Sabres,2,Atlantic,Eastern
2019-20,2019-10-28,Buffalo Sabres,1,Atlantic,Eastern
2019-20,2019-11-01,Buffalo Sabres,0,Atlantic,Eastern
2019-20,2019-11-02,Buffalo Sabres,0,Atlantic,Eastern
2019-20,2019-11-09,Buffalo Sabres,0,Atlantic,Eastern
2019-20,2019-11-10,Buffalo Sabres,0,Atlantic,Eastern
2019-20,2019-11-15,Buffalo Sabres,1,Atlantic,Eastern
2019-20,2019-11-17,Buffalo Sabres,2,Atlantic,Eastern
2019-20,2019-11-18,Buffalo Sabres,0,Atlantic,Eastern
2019-20,2019-11-20,Buffalo Sabres,0,Atlantic,Eastern
2019-20,2019-11-22,Buffalo Sabres,0,Atlantic,Eastern
2019-20,2019-11-24,Buffalo Sabres,2,Atlantic,Eastern
2019-20,2019-11-26,Buffalo Sabres,0,Atlantic,Eastern
2019-20,2019-11-28,Buffalo Sabres,1,Atlantic,Eastern
2019-20,2019-11-29,Buffalo Sabres,2,Atlantic,Eastern
2019-20,2019-12-01,Buffalo Sabres,1,Atlantic,Eastern
2019-20,2019-12-03,Buffalo Sabres,2,Atlantic,Eastern
2019-20,2019-12-06,Buffalo Sabres,0,Atlantic,Eastern
2019-20,2019-12-07,Buffalo Sabres,1,Atlantic,Eastern
2019-20,2019-12-09,Buffalo Sabres,2,Atlantic,Eastern
2019-20,2019-12-11,Buffalo Sabres,2,Atlantic,Eastern
2019-20,2019-12-13,Buffalo Sabres,2,Atlantic,Eastern
2019-20,2019-12-14,Buffalo Sabres,1,Atlantic,Eastern
2019-20,2019-12-18,Buffalo Sabres,0,Atlantic,Eastern
2019-20,2019-12-20,Buffalo Sabres,0,Atlantic,Eastern
2019-20,2019-12-21,Buffalo Sabres,2,Atlantic,Eastern
2019-20,2019-12-24,Buffalo Sabres,0,Atlantic,Eastern
2019-20,2019-12-28,Buffalo Sabres,0,Atlantic,Eastern
2019-20,2019-12-30,Buffalo Sabres,0,Atlantic,Eastern
2019-20,2020-01-01,Buffalo Sabres,0,Atlantic,Eastern
2019-20,2020-01-03,Buffalo Sabres,2,Atlantic,Eastern
2019-20,2020-01-04,Buffalo Sabres,2,Atlantic,Eastern
2019-20,2020-01-10,Buffalo Sabres,0,Atlantic,Eastern
2019-20,2020-01-11,Buffalo Sabres,0,Atlantic,Eastern
2019-20,2020-01-12,Buffalo Sabres,2,Atlantic,Eastern
2019-20,2020-01-15,Buffalo Sabres,2,Atlantic,Eastern
2019-20,2020-01-17,Buffalo Sabres,2,Atlantic,Eastern
2019-20,2020-01-19,Buffalo Sabres,0,Atlantic,Eastern
2019-20,2020-01-29,Buffalo Sabres,0,Atlantic,Eastern
2019-20,2020-01-31,Buffalo Sabres,0,Atlantic,Eastern
2019-20,2020-02-01,Buffalo Sabres,2,Atlantic,Eastern
2019-20,2020-02-05,Buffalo Sabres,0,Atlantic,Eastern
2019-20,2020-02-07,Buffalo Sabres,1,Atlantic,Eastern
2019-20,2020-02-08,Buffalo Sabres,2,Atlantic,Eastern
2019-20,2020-02-09,Buffalo Sabres,0,Atlantic,Eastern
2019-20,2020-02-12,Buffalo Sabres,2,Atlantic,Eastern
2019-20,2020-02-14,Buffalo Sabres,2,Atlantic,Eastern
2019-20,2020-02-17,Buffalo Sabres,2,Atlantic,Eastern
2019-20,2020-02-19,Buffalo Sabres,0,Atlantic,Eastern
2019-20,2020-02-22,Buffalo Sabres,2,Atlantic,Eastern
2019-20,2020-02-23,Buffalo Sabres,2,Atlantic,Eastern
2019-20,2020-02-27,Buffalo Sabres,0,Atlantic,Eastern
2019-20,2020-02-29,Buffalo Sabres,0,Atlantic,Eastern
2019-20,2020-03-01,Buffalo Sabres,0,Atlantic,Eastern
2019-20,2020-03-04,Buffalo Sabres,0,Atlantic,Eastern
2019-20,2020-03-06,Buffalo Sabres,0,Atlantic,Eastern
2019-20,2020-03-08,Buffalo Sabres,0,Atlantic,Eastern
2019-20,2020-03-09,Buffalo Sabres,2,Atlantic,Eastern
2019-20,2019-10-04,Calgary Flames,0,Pacific,Western
2019-20,2019-10-06,Calgary Flames,2,Pacific,Western
2019-20,2019-10-09,Calgary Flames,1,Pacific,Western
2019-20,2019-10-11,Calgary Flames,2,Pacific,Western
2019-20,2019-10-13,Calgary Flames,0,Pacific,Western
2019-20,2019-10-14,Calgary Flames,0,Pacific,Western
2019-20,2019-10-16,Calgary Flames,2,Pacific,Western
2019-20,2019-10-18,Calgary Flames,2,Pacific,Western
2019-20,2019-10-20,Calgary Flames,0,Pacific,Western
2019-20,2019-10-21,Calgary Flames,2,Pacific,Western
2019-20,2019-10-23,Calgary Flames,0,Pacific,Western
2019-20,2019-10-25,Calgary Flames,2,Pacific,Western
2019-20,2019-10-27,Calgary Flames,1,Pacific,Western
2019-20,2019-10-29,Calgary Flames,0,Pacific,Western
2019-20,2019-11-01,Calgary Flames,2,Pacific,Western
2019-20,2019-11-02,Calgary Flames,2,Pacific,Western
2019-20,2019-11-04,Calgary Flames,0,Pacific,Western
2019-20,2019-11-06,Calgary Flames,2,Pacific,Western
2019-20,2019-11-08,Calgary Flames,2,Pacific,Western
2019-20,2019-11-10,Calgary Flames,1,Pacific,Western
2019-20,2019-11-14,Calgary Flames,0,Pacific,Western
2019-20,2019-11-16,Calgary Flames,0,Pacific,Western
2019-20,2019-11-18,Calgary Flames,0,Pacific,Western
2019-20,2019-11-20,Calgary Flames,0,Pacific,Western
2019-20,2019-11-22,Calgary Flames,0,Pacific,Western
2019-20,2019-11-23,Calgary Flames,2,Pacific,Western
2019-20,2019-11-26,Calgary Flames,1,Pacific,Western
2019-20,2019-11-28,Calgary Flames,2,Pacific,Western
2019-20,2019-12-01,Calgary Flames,2,Pacific,Western
2019-20,2019-12-06,Calgary Flames,2,Pacific,Western
2019-20,2019-12-08,Calgary Flames,2,Pacific,Western
2019-20,2019-12-10,Calgary Flames,2,Pacific,Western
2019-20,2019-12-11,Calgary Flames,2,Pacific,Western
2019-20,2019-12-13,Calgary Flames,2,Pacific,Western
2019-20,2019-12-14,Calgary Flames,0,Pacific,Western
2019-20,2019-12-18,Calgary Flames,0,Pacific,Western
2019-20,2019-12-20,Calgary Flames,1,Pacific,Western
2019-20,2019-12-23,Calgary Flames,2,Pacific,Western
2019-20,2019-12-23,Calgary Flames,0,Pacific,Western
2019-20,2019-12-28,Calgary Flames,2,Pacific,Western
2019-20,2019-12-30,Calgary Flames,0,Pacific,Western
2019-20,2020-01-01,Calgary Flames,0,Pacific,Western
2019-20,2020-01-03,Calgary Flames,2,Pacific,Western
2019-20,2020-01-06,Calgary Flames,2,Pacific,Western
2019-20,2020-01-08,Calgary Flames,2,Pacific,Western
2019-20,2020-01-10,Calgary Flames,2,Pacific,Western
2019-20,2020-01-12,Calgary Flames,2,Pacific,Western
2019-20,2020-01-14,Calgary Flames,0,Pacific,Western
2019-20,2020-01-17,Calgary Flames,2,Pacific,Western
2019-20,2020-01-18,Calgary Flames,0,Pacific,Western
2019-20,2020-01-29,Calgary Flames,1,Pacific,Western
2019-20,2020-01-30,Calgary Flames,2,Pacific,Western
2019-20,2020-02-02,Calgary Flames,0,Pacific,Western
2019-20,2020-02-05,Calgary Flames,0,Pacific,Western
2019-20,2020-02-07,Calgary Flames,0,Pacific,Western
2019-20,2020-02-09,Calgary Flames,2,Pacific,Western
2019-20,2020-02-11,Calgary Flames,2,Pacific,Western
2019-20,2020-02-13,Calgary Flames,0,Pacific,Western
2019-20,2020-02-14,Calgary Flames,2,Pacific,Western
2019-20,2020-02-16,Calgary Flames,0,Pacific,Western
2019-20,2020-02-17,Calgary Flames,2,Pacific,Western
2019-20,2020-02-22,Calgary Flames,0,Pacific,Western
2019-20,2020-02-24,Calgary Flames,2,Pacific,Western
2019-20,2020-02-26,Calgary Flames,2,Pacific,Western
2019-20,2020-02-28,Calgary Flames,1,Pacific,Western
2019-20,2020-02-29,Calgary Flames,0,Pacific,Western
2019-20,2020-03-01,Calgary Flames,2,Pacific,Western
2019-20,2020-03-05,Calgary Flames,2,Pacific,Western
2019-20,2020-03-07,Calgary Flames,2,Pacific,Western
2019-20,2020-03-08,Calgary Flames,0,Pacific,Western
2019-20,2019-10-03,Carolina Hurricanes,2,Metropolitan,Eastern
2019-20,2019-10-05,Carolina Hurricanes,2,Metropolitan,Eastern
2019-20,2019-10-06,Carolina Hurricanes,2,Metropolitan,Eastern
2019-20,2019-10-08,Carolina Hurricanes,2,Metropolitan,Eastern
2019-20,2019-10-11,Carolina Hurricanes,2,Metropolitan,Eastern
2019-20,2019-10-12,Carolina Hurricanes,0,Metropolitan,Eastern
2019-20,2019-10-16,Carolina Hurricanes,2,Metropolitan,Eastern
2019-20,2019-10-17,Carolina Hurricanes,0,Metropolitan,Eastern
2019-20,2019-10-19,Carolina Hurricanes,0,Metropolitan,Eastern
2019-20,2019-10-24,Carolina Hurricanes,1,Metropolitan,Eastern
2019-20,2019-10-26,Carolina Hurricanes,2,Metropolitan,Eastern
2019-20,2019-10-29,Carolina Hurricanes,2,Metropolitan,Eastern
2019-20,2019-11-01,Carolina Hurricanes,2,Metropolitan,Eastern
2019-20,2019-11-02,Carolina Hurricanes,0,Metropolitan,Eastern
2019-20,2019-11-06,Carolina Hurricanes,0,Metropolitan,Eastern
2019-20,2019-11-08,Carolina Hurricanes,0,Metropolitan,Eastern
2019-20,2019-11-10,Carolina Hurricanes,0,Metropolitan,Eastern
2019-20,2019-11-12,Carolina Hurricanes,2,Metropolitan,Eastern
2019-20,2019-11-15,Carolina Hurricanes,2,Metropolitan,Eastern
2019-20,2019-11-16,Carolina Hurricanes,2,Metropolitan,Eastern
2019-20,2019-11-20,Carolina Hurricanes,2,Metropolitan,Eastern
2019-20,2019-11-22,Carolina Hurricanes,0,Metropolitan,Eastern
2019-20,2019-11-24,Carolina Hurricanes,2,Metropolitan,Eastern
2019-20,2019-11-25,Carolina Hurricanes,2,Metropolitan,Eastern
2019-20,2019-11-28,Carolina Hurricanes,0,Metropolitan,Eastern
2019-20,2019-11-30,Carolina Hurricanes,0,Metropolitan,Eastern
2019-20,2019-12-01,Carolina Hurricanes,2,Metropolitan,Eastern
2019-20,2019-12-04,Carolina Hurricanes,0,Metropolitan,Eastern
2019-20,2019-12-06,Carolina Hurricanes,2,Metropolitan,Eastern
2019-20,2019-12-08,Carolina Hurricanes,2,Metropolitan,Eastern
2019-20,2019-12-11,Carolina Hurricanes,2,Metropolitan,Eastern
2019-20,2019-12-13,Carolina Hurricanes,1,Metropolitan,Eastern
2019-20,2019-12-14,Carolina Hurricanes,2,Metropolitan,Eastern
2019-20,2019-12-18,Carolina Hurricanes,2,Metropolitan,Eastern
2019-20,2019-12-20,Carolina Hurricanes,2,Metropolitan,Eastern
2019-20,2019-12-22,Carolina Hurricanes,0,Metropolitan,Eastern
2019-20,2019-12-23,Carolina Hurricanes,0,Metropolitan,Eastern
2019-20,2019-12-28,Carolina Hurricanes,0,Metropolitan,Eastern
2019-20,2019-12-29,Carolina Hurricanes,2,Metropolitan,Eastern
2019-20,2020-01-01,Carolina Hurricanes,2,Metropolitan,Eastern
2019-20,2020-01-04,Carolina Hurricanes,0,Metropolitan,Eastern
2019-20,2020-01-05,Carolina Hurricanes,0,Metropolitan,Eastern
2019-20,2020-01-08,Carolina Hurricanes,2,Metropolitan,Eastern
2019-20,2020-01-11,Carolina Hurricanes,2,Metropolitan,Eastern
2019-20,2020-01-12,Carolina Hurricanes,2,Metropolitan,Eastern
2019-20,2020-01-14,Carolina Hurricanes,0,Metropolitan,Eastern
2019-20,2020-01-17,Carolina Hurricanes,0,Metropolitan,Eastern
2019-20,2020-01-18,Carolina Hurricanes,1,Metropolitan,Eastern
2019-20,2020-01-19,Carolina Hurricanes,2,Metropolitan,Eastern
2019-20,2020-01-22,Carolina Hurricanes,2,Metropolitan,Eastern
2019-20,2020-02-01,Carolina Hurricanes,0,Metropolitan,Eastern
2019-20,2020-02-02,Carolina Hurricanes,2,Metropolitan,Eastern
2019-20,2020-02-05,Carolina Hurricanes,0,Metropolitan,Eastern
2019-20,2020-02-07,Carolina Hurricanes,2,Metropolitan,Eastern
2019-20,2020-02-09,Carolina Hurricanes,2,Metropolitan,Eastern
2019-20,2020-02-12,Carolina Hurricanes,0,Metropolitan,Eastern
2019-20,2020-02-15,Carolina Hurricanes,2,Metropolitan,Eastern
2019-20,2020-02-16,Carolina Hurricanes,1,Metropolitan,Eastern
2019-20,2020-02-19,Carolina Hurricanes,2,Metropolitan,Eastern
2019-20,2020-02-22,Carolina Hurricanes,0,Metropolitan,Eastern
2019-20,2020-02-23,Carolina Hurricanes,2,Metropolitan,Eastern
2019-20,2020-02-26,Carolina Hurricanes,0,Metropolitan,Eastern
2019-20,2020-02-29,Carolina Hurricanes,0,Metropolitan,Eastern
2019-20,2020-03-01,Carolina Hurricanes,1,Metropolitan,Eastern
2019-20,2020-03-06,Carolina Hurricanes,0,Metropolitan,Eastern
2019-20,2020-03-07,Carolina Hurricanes,2,Metropolitan,Eastern
2019-20,2020-03-08,Carolina Hurricanes,2,Metropolitan,Eastern
2019-20,2020-03-10,Carolina Hurricanes,2,Metropolitan,Eastern
2019-20,2019-10-05,Chicago Blackhawks,0,Central,Western
2019-20,2019-10-11,Chicago Blackhawks,0,Central,Western
2019-20,2019-10-12,Chicago Blackhawks,1,Central,Western
2019-20,2019-10-15,Chicago Blackhawks,2,Central,Western
