season,date,team,points,division,conference
2016-17,2017-03-25,Ottawa Senators,0,Atlantic,Eastern
2016-17,2017-03-28,Ottawa Senators,1,Atlantic,Eastern
2016-17,2017-03-31,Ottawa Senators,0,Atlantic,Eastern
2016-17,2017-04-01,Ottawa Senators,0,Atlantic,Eastern
2016-17,2017-04-03,Ottawa Senators,1,Atlantic,Eastern
2016-17,2017-04-04,Ottawa Senators,2,Atlantic,Eastern
2016-17,2017-04-06,Ottawa Senators,2,Atlantic,Eastern
2016-17,2017-04-08,Ottawa Senators,2,Atlantic,Eastern
2016-17,2017-04-09,Ottawa Senators,0,Atlantic,Eastern
2016-17,2016-10-15,Philadelphia Flyers,2,Metropolitan,Eastern
2016-17,2016-10-16,Philadelphia Flyers,1,Metropolitan,Eastern
2016-17,2016-10-19,Philadelphia Flyers,0,Metropolitan,Eastern
2016-17,2016-10-20,Philadelphia Flyers,0,Metropolitan,Eastern
2016-17,2016-10-22,Philadelphia Flyers,2,Metropolitan,Eastern
2016-17,2016-10-24,Philadelphia Flyers,0,Metropolitan,Eastern
2016-17,2016-10-25,Philadelphia Flyers,2,Metropolitan,Eastern
2016-17,2016-10-27,Philadelphia Flyers,0,Metropolitan,Eastern
2016-17,2016-10-29,Philadelphia Flyers,0,Metropolitan,Eastern
2016-17,2016-10-30,Philadelphia Flyers,2,Metropolitan,Eastern
2016-17,2016-11-03,Philadelphia Flyers,2,Metropolitan,Eastern
2016-17,2016-11-03,Philadelphia Flyers,2,Metropolitan,Eastern
2016-17,2016-11-05,Philadelphia Flyers,0,Metropolitan,Eastern
2016-17,2016-11-09,Philadelphia Flyers,1,Metropolitan,Eastern
2016-17,2016-11-12,Philadelphia Flyers,0,Metropolitan,Eastern
2016-17,2016-11-13,Philadelphia Flyers,2,Metropolitan,Eastern
2016-17,2016-11-16,Philadelphia Flyers,1,Metropolitan,Eastern
2016-17,2016-11-18,Philadelphia Flyers,2,Metropolitan,Eastern
2016-17,2016-11-19,Philadelphia Flyers,0,Metropolitan,Eastern
2016-17,2016-11-23,Philadelphia Flyers,2,Metropolitan,Eastern
2016-17,2016-11-24,Philadelphia Flyers,0,Metropolitan,Eastern
2016-17,2016-11-25,Philadelphia Flyers,0,Metropolitan,Eastern
2016-17,2016-11-28,Philadelphia Flyers,2,Metropolitan,Eastern
2016-17,2016-11-30,Philadelphia Flyers,2,Metropolitan,Eastern
2016-17,2016-12-02,Philadelphia Flyers,2,Metropolitan,Eastern
2016-17,2016-12-03,Philadelphia Flyers,2,Metropolitan,Eastern
2016-17,2016-12-04,Philadelphia Flyers,2,Metropolitan,Eastern
2016-17,2016-12-07,Philadelphia Flyers,2,Metropolitan,Eastern
2016-17,2016-12-09,Philadelphia Flyers,2,Metropolitan,Eastern
2016-17,2016-12-10,Philadelphia Flyers,2,Metropolitan,Eastern
2016-17,2016-12-11,Philadelphia Flyers,2,Metropolitan,Eastern
2016-17,2016-12-15,Philadelphia Flyers,2,Metropolitan,Eastern
2016-17,2016-12-17,Philadelphia Flyers,0,Metropolitan,Eastern
2016-17,2016-12-20,Philadelphia Flyers,1,Metropolitan,Eastern
2016-17,2016-12-22,Philadelphia Flyers,2,Metropolitan,Eastern
2016-17,2016-12-23,Philadelphia Flyers,0,Metropolitan,Eastern
2016-17,2016-12-29,Philadelphia Flyers,0,Metropolitan,Eastern
2016-17,2016-12-31,Philadelphia Flyers,0,Metropolitan,Eastern
2016-17,2017-01-02,Philadelphia Flyers,1,Metropolitan,Eastern
2016-17,2017-01-05,Philadelphia Flyers,0,Metropolitan,Eastern
2016-17,2017-01-07,Philadelphia Flyers,2,Metropolitan,Eastern
2016-17,2017-01-08,Philadelphia Flyers,1,Metropolitan,Eastern
2016-17,2017-01-11,Philadelphia Flyers,0,Metropolitan,Eastern
2016-17,2017-01-13,Philadelphia Flyers,2,Metropolitan,Eastern
2016-17,2017-01-14,Philadelphia Flyers,0,Metropolitan,Eastern
2016-17,2017-01-15,Philadelphia Flyers,0,Metropolitan,Eastern
2016-17,2017-01-22,Philadelphia Flyers,2,Metropolitan,Eastern
2016-17,2017-01-22,Philadelphia Flyers,0,Metropolitan,Eastern
2016-17,2017-01-26,Philadelphia Flyers,2,Metropolitan,Eastern
2016-17,2017-01-27,Philadelphia Flyers,2,Metropolitan,Eastern
2016-17,2017-02-01,Philadelphia Flyers,0,Metropolitan,Eastern
2016-17,2017-02-03,Philadelphia Flyers,2,Metropolitan,Eastern
2016-17,2017-02-04,Philadelphia Flyers,1,Metropolitan,Eastern
2016-17,2017-02-07,Philadelphia Flyers,0,Metropolitan,Eastern
2016-17,2017-02-10,Philadelphia Flyers,0,Metropolitan,Eastern
2016-17,2017-02-11,Philadelphia Flyers,2,Metropolitan,Eastern
2016-17,2017-02-16,Philadelphia Flyers,0,Metropolitan,Eastern
2016-17,2017-02-17,Philadelphia Flyers,0,Metropolitan,Eastern
2016-17,2017-02-20,Philadelphia Flyers,2,Metropolitan,Eastern
2016-17,2017-02-23,Philadelphia Flyers,0,Metropolitan,Eastern
2016-17,2017-02-26,Philadelphia Flyers,0,Metropolitan,Eastern
2016-17,2017-03-01,Philadelphia Flyers,2,Metropolitan,Eastern
2016-17,2017-03-03,Philadelphia Flyers,2,Metropolitan,Eastern
2016-17,2017-03-05,Philadelphia Flyers,1,Metropolitan,Eastern
2016-17,2017-03-08,Philadelphia Flyers,2,Metropolitan,Eastern
2016-17,2017-03-10,Philadelphia Flyers,0,Metropolitan,Eastern
2016-17,2017-03-11,Philadelphia Flyers,0,Metropolitan,Eastern
2016-17,2017-03-13,Philadelphia Flyers,0,Metropolitan,Eastern
2016-17,2017-03-15,Philadelphia Flyers,2,Metropolitan,Eastern
2016-17,2017-03-16,Philadelphia Flyers,0,Metropolitan,Eastern
2016-17,2017-03-19,Philadelphia Flyers,2,Metropolitan,Eastern
2016-17,2017-03-22,Philadelphia Flyers,0,Metropolitan,Eastern
2016-17,2017-03-24,Philadelphia Flyers,2,Metropolitan,Eastern
2016-17,2017-03-25,Philadelphia Flyers,0,Metropolitan,Eastern
2016-17,2017-03-26,Philadelphia Flyers,2,Metropolitan,Eastern
2016-17,2017-03-28,Philadelphia Flyers,2,Metropolitan,Eastern
2016-17,2017-03-30,Philadelphia Flyers,2,Metropolitan,Eastern
2016-17,2017-04-01,Philadelphia Flyers,2,Metropolitan,Eastern
2016-17,2017-04-02,Philadelphia Flyers,0,Metropolitan,Eastern
2016-17,2017-04-04,Philadelphia Flyers,1,Metropolitan,Eastern
2016-17,2017-04-08,Philadelphia Flyers,2,Metropolitan,Eastern
2016-17,2017-04-09,Philadelphia Flyers,1,Metropolitan,Eastern
2016-17,2016-10-14,Pittsburgh Penguins,2,Metropolitan,Eastern
2016-17,2016-10-15,Pittsburgh Penguins,2,Metropolitan,Eastern
2016-17,2016-10-17,Pittsburgh Penguins,1,Metropolitan,Eastern
2016-17,2016-10-18,Pittsburgh Penguins,0,Metropolitan,Eastern
2016-17,2016-10-20,Pittsburgh Penguins,2,Metropolitan,Eastern
2016-17,2016-10-23,Pittsburgh Penguins,0,Metropolitan,Eastern
2016-17,2016-10-25,Pittsburgh Penguins,2,Metropolitan,Eastern
2016-17,2016-10-27,Pittsburgh Penguins,2,Metropolitan,Eastern
2016-17,2016-10-29,Pittsburgh Penguins,2,Metropolitan,Eastern
2016-17,2016-11-03,Pittsburgh Penguins,2,Metropolitan,Eastern
2016-17,2016-11-04,Pittsburgh Penguins,1,Metropolitan,Eastern
2016-17,2016-11-06,Pittsburgh Penguins,2,Metropolitan,Eastern
2016-17,2016-11-09,Pittsburgh Penguins,2,Metropolitan,Eastern
2016-17,2016-11-11,Pittsburgh Penguins,0,Metropolitan,Eastern
2016-17,2016-11-13,Pittsburgh Penguins,2,Metropolitan,Eastern
2016-17,2016-11-17,Pittsburgh Penguins,0,Metropolitan,Eastern
2016-17,2016-11-19,Pittsburgh Penguins,2,Metropolitan,Eastern
2016-17,2016-11-20,Pittsburgh Penguins,1,Metropolitan,Eastern
2016-17,2016-11-22,Pittsburgh Penguins,0,Metropolitan,Eastern
2016-17,2016-11-24,Pittsburgh Penguins,2,Metropolitan,Eastern
2016-17,2016-11-25,Pittsburgh Penguins,0,Metropolitan,Eastern
2016-17,2016-11-27,Pittsburgh Penguins,2,Metropolitan,Eastern
2016-17,2016-12-01,Pittsburgh Penguins,0,Metropolitan,Eastern
2016-17,2016-12-02,Pittsburgh Penguins,2,Metropolitan,Eastern
2016-17,2016-12-04,Pittsburgh Penguins,2,Metropolitan,Eastern
2016-17,2016-12-06,Pittsburgh Penguins,2,Metropolitan,Eastern
2016-17,2016-12-09,Pittsburgh Penguins,2,Metropolitan,Eastern
2016-17,2016-12-11,Pittsburgh Penguins,2,Metropolitan,Eastern
2016-17,2016-12-13,Pittsburgh Penguins,2,Metropolitan,Eastern
2016-17,2016-12-15,Pittsburgh Penguins,2,Metropolitan,Eastern
2016-17,2016-12-17,Pittsburgh Penguins,1,Metropolitan,Eastern
2016-17,2016-12-18,Pittsburgh Penguins,1,Metropolitan,Eastern
2016-17,2016-12-21,Pittsburgh Penguins,2,Metropolitan,Eastern
2016-17,2016-12-23,Pittsburgh Penguins,0,Metropolitan,Eastern
2016-17,2016-12-24,Pittsburgh Penguins,2,Metropolitan,Eastern
2016-17,2016-12-28,Pittsburgh Penguins,2,Metropolitan,Eastern
2016-17,2016-12-29,Pittsburgh Penguins,2,Metropolitan,Eastern
2016-17,2017-01-01,Pittsburgh Penguins,2,Metropolitan,Eastern
2016-17,2017-01-08,Pittsburgh Penguins,2,Metropolitan,Eastern
2016-17,2017-01-12,Pittsburgh Penguins,0,Metropolitan,Eastern
2016-17,2017-01-13,Pittsburgh Penguins,0,Metropolitan,Eastern
2016-17,2017-01-15,Pittsburgh Penguins,0,Metropolitan,Eastern
2016-17,2017-01-17,Pittsburgh Penguins,2,Metropolitan,Eastern
2016-17,2017-01-19,Pittsburgh Penguins,2,Metropolitan,Eastern
2016-17,2017-01-21,Pittsburgh Penguins,2,Metropolitan,Eastern
2016-17,2017-01-22,Pittsburgh Penguins,2,Metropolitan,Eastern
2016-17,2017-01-25,Pittsburgh Penguins,0,Metropolitan,Eastern
2016-17,2017-01-27,Pittsburgh Penguins,0,Metropolitan,Eastern
2016-17,2017-02-01,Pittsburgh Penguins,2,Metropolitan,Eastern
2016-17,2017-02-04,Pittsburgh Penguins,2,Metropolitan,Eastern
2016-17,2017-02-05,Pittsburgh Penguins,2,Metropolitan,Eastern
2016-17,2017-02-08,Pittsburgh Penguins,1,Metropolitan,Eastern
2016-17,2017-02-10,Pittsburgh Penguins,2,Metropolitan,Eastern
2016-17,2017-02-12,Pittsburgh Penguins,1,Metropolitan,Eastern
2016-17,2017-02-15,Pittsburgh Penguins,2,Metropolitan,Eastern
2016-17,2017-02-17,Pittsburgh Penguins,2,Metropolitan,Eastern
2016-17,2017-02-18,Pittsburgh Penguins,1,Metropolitan,Eastern
2016-17,2017-02-19,Pittsburgh Penguins,0,Metropolitan,Eastern
2016-17,2017-02-22,Pittsburgh Penguins,2,Metropolitan,Eastern
2016-17,2017-02-26,Pittsburgh Penguins,2,Metropolitan,Eastern
2016-17,2017-03-01,Pittsburgh Penguins,0,Metropolitan,Eastern
2016-17,2017-03-02,Pittsburgh Penguins,0,Metropolitan,Eastern
2016-17,2017-03-04,Pittsburgh Penguins,2,Metropolitan,Eastern
2016-17,2017-03-05,Pittsburgh Penguins,2,Metropolitan,Eastern
2016-17,2017-03-09,Pittsburgh Penguins,2,Metropolitan,Eastern
2016-17,2017-03-11,Pittsburgh Penguins,2,Metropolitan,Eastern
2016-17,2017-03-12,Pittsburgh Penguins,2,Metropolitan,Eastern
2016-17,2017-03-14,Pittsburgh Penguins,1,Metropolitan,Eastern
2016-17,2017-03-15,Pittsburgh Penguins,0,Metropolitan,Eastern
2016-17,2017-03-17,Pittsburgh Penguins,2,Metropolitan,Eastern
2016-17,2017-03-19,Pittsburgh Penguins,2,Metropolitan,Eastern
2016-17,2017-03-21,Pittsburgh Penguins,2,Metropolitan,Eastern
2016-17,2017-03-23,Pittsburgh Penguins,1,Metropolitan,Eastern
2016-17,2017-03-24,Pittsburgh Penguins,1,Metropolitan,Eastern
2016-17,2017-03-26,Pittsburgh Penguins,0,Metropolitan,Eastern
2016-17,2017-03-30,Pittsburgh Penguins,0,Metropolitan,Eastern
2016-17,2017-03-31,Pittsburgh Penguins,2,Metropolitan,Eastern
2016-17,2017-04-02,Pittsburgh Penguins,2,Metropolitan,Eastern
2016-17,2017-04-04,Pittsburgh Penguins,2,Metropolitan,Eastern
2016-17,2017-04-06,Pittsburgh Penguins,2,Metropolitan,Eastern
2016-17,2017-04-08,Pittsburgh Penguins,0,Metropolitan,Eastern
2016-17,2017-04-09,Pittsburgh Penguins,0,Metropolitan,Eastern
2016-17,2016-10-13,San Jose Sharks,2,Pacific,Western
2016-17,2016-10-15,San Jose Sharks,2,Pacific,Western
2016-17,2016-10-17,San Jose Sharks,0,Pacific,Western
2016-17,2016-10-18,San Jose Sharks,2,Pacific,Western
2016-17,2016-10-20,San Jose Sharks,0,Pacific,Western
2016-17,2016-10-22,San Jose Sharks,0,Pacific,Western
2016-17,2016-10-26,San Jose Sharks,2,Pacific,Western
2016-17,2016-10-28,San Jose Sharks,2,Pacific,Western
2016-17,2016-10-30,San Jose Sharks,2,Pacific,Western
2016-17,2016-11-02,San Jose Sharks,0,Pacific,Western
2016-17,2016-11-04,San Jose Sharks,0,Pacific,Western
2016-17,2016-11-06,San Jose Sharks,0,Pacific,Western
2016-17,2016-11-09,San Jose Sharks,2,Pacific,Western
2016-17,2016-11-11,San Jose Sharks,2,Pacific,Western
2016-17,2016-11-13,San Jose Sharks,2,Pacific,Western
2016-17,2016-11-16,San Jose Sharks,0,Pacific,Western
2016-17,2016-11-18,San Jose Sharks,0,Pacific,Western
2016-17,2016-11-20,San Jose Sharks,1,Pacific,Western
2016-17,2016-11-22,San Jose Sharks,2,Pacific,Western
2016-17,2016-11-24,San Jose Sharks,2,Pacific,Western
2016-17,2016-11-25,San Jose Sharks,2,Pacific,Western
2016-17,2016-11-27,San Jose Sharks,0,Pacific,Western
2016-17,2016-11-30,San Jose Sharks,2,Pacific,Western
2016-17,2016-12-01,San Jose Sharks,2,Pacific,Western
2016-17,2016-12-03,San Jose Sharks,2,Pacific,Western
2016-17,2016-12-08,San Jose Sharks,0,Pacific,Western
2016-17,2016-12-10,San Jose Sharks,0,Pacific,Western
2016-17,2016-12-11,San Jose Sharks,2,Pacific,Western
2016-17,2016-12-14,San Jose Sharks,2,Pacific,Western
2016-17,2016-12-15,San Jose Sharks,2,Pacific,Western
2016-17,2016-12-17,San Jose Sharks,2,Pacific,Western
2016-17,2016-12-19,San Jose Sharks,0,Pacific,Western
2016-17,2016-12-21,San Jose Sharks,2,Pacific,Western
2016-17,2016-12-24,San Jose Sharks,2,Pacific,Western
2016-17,2016-12-28,San Jose Sharks,2,Pacific,Western
2016-17,2016-12-31,San Jose Sharks,2,Pacific,Western
2016-17,2017-01-01,San Jose Sharks,0,Pacific,Western
2016-17,2017-01-04,San Jose Sharks,1,Pacific,Western
2016-17,2017-01-06,San Jose Sharks,0,Pacific,Western
2016-17,2017-01-08,San Jose Sharks,2,Pacific,Western
2016-17,2017-01-11,San Jose Sharks,2,Pacific,Western
2016-17,2017-01-12,San Jose Sharks,0,Pacific,Western
2016-17,2017-01-15,San Jose Sharks,0,Pacific,Western
2016-17,2017-01-16,San Jose Sharks,2,Pacific,Western
2016-17,2017-01-19,San Jose Sharks,2,Pacific,Western
2016-17,2017-01-20,San Jose Sharks,2,Pacific,Western
2016-17,2017-01-22,San Jose Sharks,2,Pacific,Western
2016-17,2017-01-24,San Jose Sharks,2,Pacific,Western
2016-17,2017-01-25,San Jose Sharks,2,Pacific,Western
2016-17,2017-01-27,San Jose Sharks,0,Pacific,Western
2016-17,2017-02-01,San Jose Sharks,2,Pacific,Western
2016-17,2017-02-03,San Jose Sharks,2,Pacific,Western
2016-17,2017-02-05,San Jose Sharks,1,Pacific,Western
2016-17,2017-02-08,San Jose Sharks,1,Pacific,Western
2016-17,2017-02-10,San Jose Sharks,0,Pacific,Western
2016-17,2017-02-11,San Jose Sharks,1,Pacific,Western
2016-17,2017-02-12,San Jose Sharks,2,Pacific,Western
2016-17,2017-02-16,San Jose Sharks,1,Pacific,Western
2016-17,2017-02-19,San Jose Sharks,2,Pacific,Western
2016-17,2017-02-20,San Jose Sharks,1,Pacific,Western
2016-17,2017-02-26,San Jose Sharks,2,Pacific,Western
2016-17,2017-03-01,San Jose Sharks,2,Pacific,Western
2016-17,2017-03-03,San Jose Sharks,2,Pacific,Western
2016-17,2017-03-05,San Jose Sharks,0,Pacific,Western
2016-17,2017-03-07,San Jose Sharks,2,Pacific,Western
2016-17,2017-03-10,San Jose Sharks,2,Pacific,Western
2016-17,2017-03-11,San Jose Sharks,0,Pacific,Western
2016-17,2017-03-13,San Jose Sharks,2,Pacific,Western
2016-17,2017-03-15,San Jose Sharks,2,Pacific,Western
2016-17,2017-03-17,San Jose Sharks,0,Pacific,Western
2016-17,2017-03-19,San Jose Sharks,0,Pacific,Western
2016-17,2017-03-21,San Jose Sharks,0,Pacific,Western
2016-17,2017-03-22,San Jose Sharks,0,Pacific,Western
2016-17,2017-03-25,San Jose Sharks,0,Pacific,Western
2016-17,2017-03-26,San Jose Sharks,0,Pacific,Western
2016-17,2017-03-29,San Jose Sharks,2,Pacific,Western
2016-17,2017-03-31,San Jose Sharks,0,Pacific,Western
2016-17,2017-04-01,San Jose Sharks,0,Pacific,Western
2016-17,2017-04-02,San Jose Sharks,2,Pacific,Western
2016-17,2017-04-05,San Jose Sharks,2,Pacific,Western
2016-17,2017-04-07,San Jose Sharks,0,Pacific,Western
2016-17,2017-04-09,San Jose Sharks,2,Pacific,Western
2016-17,2016-10-13,St. Louis Blues,2,Central,Western
2016-17,2016-10-14,St. Louis Blues,2,Central,Western
2016-17,2016-10-16,St. Louis Blues,2,Central,Western
2016-17,2016-10-19,St. Louis Blues,1,Central,Western
2016-17,2016-10-21,St. Louis Blues,0,Central,Western
2016-17,2016-10-23,St. Louis Blues,2,Central,Western
2016-17,2016-10-26,St. Louis Blues,0,Central,Western
2016-17,2016-10-28,St. Louis Blues,1,Central,Western
2016-17,2016-10-30,St. Louis Blues,2,Central,Western
2016-17,2016-11-01,St. Louis Blues,0,Central,Western
2016-17,2016-11-04,St. Louis Blues,0,Central,Western
2016-17,2016-11-05,St. Louis Blues,2,Central,Western
2016-17,2016-11-06,St. Louis Blues,2,Central,Western
2016-17,2016-11-10,St. Louis Blues,1,Central,Western
2016-17,2016-11-11,St. Louis Blues,0,Central,Western
2016-17,2016-11-13,St. Louis Blues,0,Central,Western
2016-17,2016-11-16,St. Louis Blues,2,Central,Western
2016-17,2016-11-18,St. Louis Blues,2,Central,Western
2016-17,2016-11-20,St. Louis Blues,2,Central,Western
2016-17,2016-11-23,St. Louis Blues,2,Central,Western
2016-17,2016-11-24,St. Louis Blues,0,Central,Western
2016-17,2016-11-27,St. Louis Blues,2,Central,Western
2016-17,2016-11-29,St. Louis Blues,2,Central,Western
2016-17,2016-12-02,St. Louis Blues,2,Central,Western
2016-17,2016-12-04,St. Louis Blues,1,Central,Western
2016-17,2016-12-07,St. Louis Blues,2,Central,Western
2016-17,2016-12-09,St. Louis Blues,0,Central,Western
2016-17,2016-12-10,St. Louis Blues,2,Central,Western
2016-17,2016-12-11,St. Louis Blues,0,Central,Western
2016-17,2016-12-14,St. Louis Blues,0,Central,Western
2016-17,2016-12-16,St. Louis Blues,2,Central,Western
2016-17,2016-12-18,St. Louis Blues,0,Central,Western
2016-17,2016-12-20,St. Louis Blues,1,Central,Western
2016-17,2016-12-21,St. Louis Blues,2,Central,Western
2016-17,2016-12-23,St. Louis Blues,0,Central,Western
2016-17,2016-12-29,St. Louis Blues,2,Central,Western
2016-17,2016-12-31,St. Louis Blues,0,Central,Western
2016-17,2017-01-02,St. Louis Blues,2,Central,Western
2016-17,2017-01-06,St. Louis Blues,0,Central,Western
2016-17,2017-01-08,St. Louis Blues,2,Central,Western
2016-17,2017-01-11,St. Louis Blues,0,Central,Western
2016-17,2017-01-13,St. Louis Blues,0,Central,Western
2016-17,2017-01-15,St. Louis Blues,2,Central,Western
2016-17,2017-01-16,St. Louis Blues,2,Central,Western
2016-17,2017-01-18,St. Louis Blues,0,Central,Western
2016-17,2017-01-20,St. Louis Blues,0,Central,Western
2016-17,2017-01-21,St. Louis Blues,0,Central,Western
2016-17,2017-01-25,St. Louis Blues,2,Central,Western
2016-17,2017-01-27,St. Louis Blues,0,Central,Western
2016-17,2017-02-01,St. Louis Blues,0,Central,Western
2016-17,2017-02-03,St. Louis Blues,2,Central,Western
2016-17,2017-02-05,St. Louis Blues,0,Central,Western
2016-17,2017-02-07,St. Louis Blues,2,Central,Western
2016-17,2017-02-08,St. Louis Blues,2,Central,Western
2016-17,2017-02-10,St. Louis Blues,2,Central,Western
2016-17,2017-02-12,St. Louis Blues,2,Central,Western
2016-17,2017-02-16,St. Louis Blues,2,Central,Western
2016-17,2017-02-17,St. Louis Blues,2,Central,Western
2016-17,2017-02-18,St. Louis Blues,0,Central,Western
2016-17,2017-02-21,St. Louis Blues,0,Central,Western
2016-17,2017-02-27,St. Louis Blues,0,Central,Western
2016-17,2017-03-01,St. Louis Blues,0,Central,Western
2016-17,2017-03-04,St. Louis Blues,0,Central,Western
2016-17,2017-03-06,St. Louis Blues,2,Central,Western
2016-17,2017-03-08,St. Louis Blues,2,Central,Western
2016-17,2017-03-11,St. Louis Blues,2,Central,Western
2016-17,2017-03-12,St. Louis Blues,2,Central,Western
2016-17,2017-03-14,St. Louis Blues,2,Central,Western
2016-17,2017-03-16,St. Louis Blues,0,Central,Western
2016-17,2017-03-17,St. Louis Blues,2,Central,Western
2016-17,2017-03-19,St. Louis Blues,2,Central,Western
2016-17,2017-03-22,St. Louis Blues,2,Central,Western
2016-17,2017-03-24,St. Louis Blues,2,Central,Western
2016-17,2017-03-25,St. Louis Blues,1,Central,Western
2016-17,2017-03-28,St. Louis Blues,2,Central,Western
2016-17,2017-03-30,St. Louis Blues,2,Central,Western
2016-17,2017-04-01,St. Louis Blues,1,Central,Western
2016-17,2017-04-02,St. Louis Blues,2,Central,Western
2016-17,2017-04-05,St. Louis Blues,0,Central,Western
2016-17,2017-04-06,St. Louis Blues,2,Central,Western
2016-17,2017-04-08,St. Louis Blues,2,Central,Western
2016-17,2017-04-09,St. Louis Blues,2,Central,Western
2016-17,2016-10-13,Tampa Bay Lightning,2,Atlantic,Eastern
2016-17,2016-10-15,Tampa Bay Lightning,2,Atlantic,Eastern
2016-17,2016-10-18,Tampa Bay Lightning,2,Atlantic,Eastern
2016-17,2016-10-20,Tampa Bay Lightning,0,Atlantic,Eastern
2016-17,2016-10-22,Tampa Bay Lightning,2,Atlantic,Eastern
2016-17,2016-10-25,Tampa Bay Lightning,2,Atlantic,Eastern
2016-17,2016-10-27,Tampa Bay Lightning,0,Atlantic,Eastern
2016-17,2016-10-29,Tampa Bay Lightning,0,Atlantic,Eastern
2016-17,2016-10-30,Tampa Bay Lightning,0,Atlantic,Eastern
2016-17,2016-11-01,Tampa Bay Lightning,2,Atlantic,Eastern
2016-17,2016-11-03,Tampa Bay Lightning,1,Atlantic,Eastern
2016-17,2016-11-05,Tampa Bay Lightning,2,Atlantic,Eastern
2016-17,2016-11-08,Tampa Bay Lightning,0,Atlantic,Eastern
2016-17,2016-11-11,Tampa Bay Lightning,2,Atlantic,Eastern
2016-17,2016-11-13,Tampa Bay Lightning,0,Atlantic,Eastern
2016-17,2016-11-15,Tampa Bay Lightning,2,Atlantic,Eastern
2016-17,2016-11-16,Tampa Bay Lightning,2,Atlantic,Eastern
2016-17,2016-11-18,Tampa Bay Lightning,2,Atlantic,Eastern
2016-17,2016-11-19,Tampa Bay Lightning,2,Atlantic,Eastern
2016-17,2016-11-22,Tampa Bay Lightning,0,Atlantic,Eastern
2016-17,2016-11-24,Tampa Bay Lightning,2,Atlantic,Eastern
2016-17,2016-11-26,Tampa Bay Lightning,0,Atlantic,Eastern
2016-17,2016-11-27,Tampa Bay Lightning,0,Atlantic,Eastern
2016-17,2016-11-30,Tampa Bay Lightning,0,Atlantic,Eastern
2016-17,2016-12-02,Tampa Bay Lightning,0,Atlantic,Eastern
2016-17,2016-12-04,Tampa Bay Lightning,2,Atlantic,Eastern
2016-17,2016-12-04,Tampa Bay Lightning,1,Atlantic,Eastern
2016-17,2016-12-09,Tampa Bay Lightning,0,Atlantic,Eastern
2016-17,2016-12-11,Tampa Bay Lightning,0,Atlantic,Eastern
2016-17,2016-12-15,Tampa Bay Lightning,2,Atlantic,Eastern
2016-17,2016-12-17,Tampa Bay Lightning,0,Atlantic,Eastern
2016-17,2016-12-18,Tampa Bay Lightning,1,Atlantic,Eastern
2016-17,2016-12-21,Tampa Bay Lightning,2,Atlantic,Eastern
2016-17,2016-12-23,Tampa Bay Lightning,2,Atlantic,Eastern
2016-17,2016-12-24,Tampa Bay Lightning,0,Atlantic,Eastern
2016-17,2016-12-29,Tampa Bay Lightning,2,Atlantic,Eastern
2016-17,2016-12-30,Tampa Bay Lightning,1,Atlantic,Eastern
2016-17,2017-01-01,Tampa Bay Lightning,2,Atlantic,Eastern
2016-17,2017-01-04,Tampa Bay Lightning,0,Atlantic,Eastern
2016-17,2017-01-06,Tampa Bay Lightning,0,Atlantic,Eastern
2016-17,2017-01-07,Tampa Bay Lightning,0,Atlantic,Eastern
2016-17,2017-01-08,Tampa Bay Lightning,0,Atlantic,Eastern
2016-17,2017-01-13,Tampa Bay Lightning,2,Atlantic,Eastern
2016-17,2017-01-14,Tampa Bay Lightning,0,Atlantic,Eastern
2016-17,2017-01-16,Tampa Bay Lightning,2,Atlantic,Eastern
2016-17,2017-01-18,Tampa Bay Lightning,1,Atlantic,Eastern
2016-17,2017-01-20,Tampa Bay Lightning,0,Atlantic,Eastern
2016-17,2017-01-22,Tampa Bay Lightning,0,Atlantic,Eastern
2016-17,2017-01-25,Tampa Bay Lightning,2,Atlantic,Eastern
2016-17,2017-01-27,Tampa Bay Lightning,1,Atlantic,Eastern
2016-17,2017-02-01,Tampa Bay Lightning,0,Atlantic,Eastern
2016-17,2017-02-03,Tampa Bay Lightning,0,Atlantic,Eastern
2016-17,2017-02-05,Tampa Bay Lightning,2,Atlantic,Eastern
2016-17,2017-02-08,Tampa Bay Lightning,2,Atlantic,Eastern
2016-17,2017-02-11,Tampa Bay Lightning,1,Atlantic,Eastern
2016-17,2017-02-12,Tampa Bay Lightning,2,Atlantic,Eastern
2016-17,2017-02-19,Tampa Bay Lightning,1,Atlantic,Eastern
2016-17,2017-02-20,Tampa Bay Lightning,2,Atlantic,Eastern
2016-17,2017-02-22,Tampa Bay Lightning,2,Atlantic,Eastern
2016-17,2017-02-24,Tampa Bay Lightning,0,Atlantic,Eastern
2016-17,2017-02-28,Tampa Bay Lightning,2,Atlantic,Eastern
2016-17,2017-03-02,Tampa Bay Lightning,2,Atlantic,Eastern
2016-17,2017-03-04,Tampa Bay Lightning,0,Atlantic,Eastern
2016-17,2017-03-05,Tampa Bay Lightning,2,Atlantic,Eastern
2016-17,2017-03-07,Tampa Bay Lightning,1,Atlantic,Eastern
2016-17,2017-03-10,Tampa Bay Lightning,2,Atlantic,Eastern
2016-17,2017-03-12,Tampa Bay Lightning,2,Atlantic,Eastern
2016-17,2017-03-13,Tampa Bay Lightning,2,Atlantic,Eastern
2016-17,2017-03-14,Tampa Bay Lightning,2,Atlantic,Eastern
2016-17,2017-03-16,Tampa Bay Lightning,0,Atlantic,Eastern
