season,date,team,points,division,conference
2013-14,2014-03-07,Nashville Predators,0,Central,Western
2013-14,2014-03-09,Nashville Predators,0,Central,Western
2013-14,2014-03-10,Nashville Predators,2,Central,Western
2013-14,2014-03-11,Nashville Predators,2,Central,Western
2013-14,2014-03-15,Nashville Predators,2,Central,Western
2013-14,2014-03-16,Nashville Predators,0,Central,Western
2013-14,2014-03-19,Nashville Predators,0,Central,Western
2013-14,2014-03-20,Nashville Predators,0,Central,Western
2013-14,2014-03-22,Nashville Predators,2,Central,Western
2013-14,2014-03-23,Nashville Predators,2,Central,Western
2013-14,2014-03-26,Nashville Predators,1,Central,Western
2013-14,2014-03-28,Nashville Predators,2,Central,Western
2013-14,2014-03-29,Nashville Predators,0,Central,Western
2013-14,2014-03-31,Nashville Predators,2,Central,Western
2013-14,2014-04-05,Nashville Predators,2,Central,Western
2013-14,2014-04-06,Nashville Predators,2,Central,Western
2013-14,2014-04-09,Nashville Predators,1,Central,Western
2013-14,2014-04-11,Nashville Predators,2,Central,Western
2013-14,2014-04-13,Nashville Predators,2,Central,Western
2013-14,2014-04-14,Nashville Predators,2,Central,Western
2013-14,2013-10-03,New Jersey Devils,0,Metropolitan,Eastern
2013-14,2013-10-04,New Jersey Devils,1,Metropolitan,Eastern
2013-14,2013-10-08,New Jersey Devils,1,Metropolitan,Eastern
2013-14,2013-10-09,New Jersey Devils,1,Metropolitan,Eastern
2013-14,2013-10-12,New Jersey Devils,0,Metropolitan,Eastern
2013-14,2013-10-14,New Jersey Devils,0,Metropolitan,Eastern
2013-14,2013-10-17,New Jersey Devils,0,Metropolitan,Eastern
2013-14,2013-10-19,New Jersey Devils,2,Metropolitan,Eastern
2013-14,2013-10-22,New Jersey Devils,0,Metropolitan,Eastern
2013-14,2013-10-24,New Jersey Devils,1,Metropolitan,Eastern
2013-14,2013-10-26,New Jersey Devils,2,Metropolitan,Eastern
2013-14,2013-10-29,New Jersey Devils,2,Metropolitan,Eastern
2013-14,2013-11-02,New Jersey Devils,0,Metropolitan,Eastern
2013-14,2013-11-04,New Jersey Devils,0,Metropolitan,Eastern
2013-14,2013-11-08,New Jersey Devils,2,Metropolitan,Eastern
2013-14,2013-11-09,New Jersey Devils,1,Metropolitan,Eastern
2013-14,2013-11-11,New Jersey Devils,2,Metropolitan,Eastern
2013-14,2013-11-13,New Jersey Devils,2,Metropolitan,Eastern
2013-14,2013-11-16,New Jersey Devils,0,Metropolitan,Eastern
2013-14,2013-11-17,New Jersey Devils,2,Metropolitan,Eastern
2013-14,2013-11-21,New Jersey Devils,2,Metropolitan,Eastern
2013-14,2013-11-22,New Jersey Devils,2,Metropolitan,Eastern
2013-14,2013-11-24,New Jersey Devils,0,Metropolitan,Eastern
2013-14,2013-11-26,New Jersey Devils,0,Metropolitan,Eastern
2013-14,2013-11-28,New Jersey Devils,0,Metropolitan,Eastern
2013-14,2013-11-30,New Jersey Devils,2,Metropolitan,Eastern
2013-14,2013-12-01,New Jersey Devils,2,Metropolitan,Eastern
2013-14,2013-12-03,New Jersey Devils,0,Metropolitan,Eastern
2013-14,2013-12-05,New Jersey Devils,1,Metropolitan,Eastern
2013-14,2013-12-07,New Jersey Devils,0,Metropolitan,Eastern
2013-14,2013-12-08,New Jersey Devils,2,Metropolitan,Eastern
2013-14,2013-12-11,New Jersey Devils,0,Metropolitan,Eastern
2013-14,2013-12-14,New Jersey Devils,0,Metropolitan,Eastern
2013-14,2013-12-15,New Jersey Devils,2,Metropolitan,Eastern
2013-14,2013-12-19,New Jersey Devils,2,Metropolitan,Eastern
2013-14,2013-12-21,New Jersey Devils,1,Metropolitan,Eastern
2013-14,2013-12-22,New Jersey Devils,2,Metropolitan,Eastern
2013-14,2013-12-24,New Jersey Devils,0,Metropolitan,Eastern
2013-14,2013-12-28,New Jersey Devils,1,Metropolitan,Eastern
2013-14,2013-12-29,New Jersey Devils,2,Metropolitan,Eastern
2013-14,2013-12-31,New Jersey Devils,2,Metropolitan,Eastern
2013-14,2014-01-04,New Jersey Devils,0,Metropolitan,Eastern
2013-14,2014-01-05,New Jersey Devils,0,Metropolitan,Eastern
2013-14,2014-01-08,New Jersey Devils,1,Metropolitan,Eastern
2013-14,2014-01-10,New Jersey Devils,2,Metropolitan,Eastern
2013-14,2014-01-12,New Jersey Devils,2,Metropolitan,Eastern
2013-14,2014-01-13,New Jersey Devils,1,Metropolitan,Eastern
2013-14,2014-01-15,New Jersey Devils,2,Metropolitan,Eastern
2013-14,2014-01-17,New Jersey Devils,1,Metropolitan,Eastern
2013-14,2014-01-19,New Jersey Devils,0,Metropolitan,Eastern
2013-14,2014-01-22,New Jersey Devils,2,Metropolitan,Eastern
2013-14,2014-01-25,New Jersey Devils,2,Metropolitan,Eastern
2013-14,2014-01-26,New Jersey Devils,0,Metropolitan,Eastern
2013-14,2014-01-29,New Jersey Devils,0,Metropolitan,Eastern
2013-14,2014-01-31,New Jersey Devils,2,Metropolitan,Eastern
2013-14,2014-02-01,New Jersey Devils,1,Metropolitan,Eastern
2013-14,2014-02-04,New Jersey Devils,1,Metropolitan,Eastern
2013-14,2014-02-08,New Jersey Devils,2,Metropolitan,Eastern
2013-14,2014-02-09,New Jersey Devils,0,Metropolitan,Eastern
2013-14,2014-02-28,New Jersey Devils,2,Metropolitan,Eastern
2013-14,2014-03-01,New Jersey Devils,2,Metropolitan,Eastern
2013-14,2014-03-02,New Jersey Devils,0,Metropolitan,Eastern
2013-14,2014-03-05,New Jersey Devils,2,Metropolitan,Eastern
2013-14,2014-03-08,New Jersey Devils,0,Metropolitan,Eastern
2013-14,2014-03-09,New Jersey Devils,2,Metropolitan,Eastern
2013-14,2014-03-11,New Jersey Devils,2,Metropolitan,Eastern
2013-14,2014-03-14,New Jersey Devils,0,Metropolitan,Eastern
2013-14,2014-03-15,New Jersey Devils,0,Metropolitan,Eastern
2013-14,2014-03-18,New Jersey Devils,0,Metropolitan,Eastern
2013-14,2014-03-20,New Jersey Devils,2,Metropolitan,Eastern
2013-14,2014-03-22,New Jersey Devils,0,Metropolitan,Eastern
2013-14,2014-03-23,New Jersey Devils,2,Metropolitan,Eastern
2013-14,2014-03-27,New Jersey Devils,1,Metropolitan,Eastern
2013-14,2014-03-29,New Jersey Devils,1,Metropolitan,Eastern
2013-14,2014-03-31,New Jersey Devils,2,Metropolitan,Eastern
2013-14,2014-04-01,New Jersey Devils,1,Metropolitan,Eastern
2013-14,2014-04-04,New Jersey Devils,2,Metropolitan,Eastern
2013-14,2014-04-05,New Jersey Devils,2,Metropolitan,Eastern
2013-14,2014-04-07,New Jersey Devils,0,Metropolitan,Eastern
2013-14,2014-04-10,New Jersey Devils,1,Metropolitan,Eastern
2013-14,2014-04-11,New Jersey Devils,1,Metropolitan,Eastern
2013-14,2014-04-13,New Jersey Devils,2,Metropolitan,Eastern
2013-14,2013-10-04,New York Islanders,2,Metropolitan,Eastern
2013-14,2013-10-05,New York Islanders,1,Metropolitan,Eastern
2013-14,2013-10-08,New York Islanders,2,Metropolitan,Eastern
2013-14,2013-10-12,New York Islanders,0,Metropolitan,Eastern
2013-14,2013-10-13,New York Islanders,0,Metropolitan,Eastern
2013-14,2013-10-15,New York Islanders,1,Metropolitan,Eastern
2013-14,2013-10-17,New York Islanders,2,Metropolitan,Eastern
2013-14,2013-10-19,New York Islanders,0,Metropolitan,Eastern
2013-14,2013-10-22,New York Islanders,1,Metropolitan,Eastern
2013-14,2013-10-25,New York Islanders,2,Metropolitan,Eastern
2013-14,2013-10-26,New York Islanders,0,Metropolitan,Eastern
2013-14,2013-10-29,New York Islanders,0,Metropolitan,Eastern
2013-14,2013-11-01,New York Islanders,2,Metropolitan,Eastern
2013-14,2013-11-02,New York Islanders,2,Metropolitan,Eastern
2013-14,2013-11-06,New York Islanders,0,Metropolitan,Eastern
2013-14,2013-11-08,New York Islanders,0,Metropolitan,Eastern
2013-14,2013-11-10,New York Islanders,0,Metropolitan,Eastern
2013-14,2013-11-10,New York Islanders,0,Metropolitan,Eastern
2013-14,2013-11-13,New York Islanders,2,Metropolitan,Eastern
2013-14,2013-11-15,New York Islanders,0,Metropolitan,Eastern
2013-14,2013-11-17,New York Islanders,2,Metropolitan,Eastern
2013-14,2013-11-20,New York Islanders,0,Metropolitan,Eastern
2013-14,2013-11-23,New York Islanders,0,Metropolitan,Eastern
2013-14,2013-11-24,New York Islanders,0,Metropolitan,Eastern
2013-14,2013-11-28,New York Islanders,0,Metropolitan,Eastern
2013-14,2013-11-29,New York Islanders,0,Metropolitan,Eastern
2013-14,2013-12-01,New York Islanders,1,Metropolitan,Eastern
2013-14,2013-12-04,New York Islanders,1,Metropolitan,Eastern
2013-14,2013-12-06,New York Islanders,0,Metropolitan,Eastern
2013-14,2013-12-08,New York Islanders,0,Metropolitan,Eastern
2013-14,2013-12-10,New York Islanders,0,Metropolitan,Eastern
2013-14,2013-12-11,New York Islanders,2,Metropolitan,Eastern
2013-14,2013-12-13,New York Islanders,0,Metropolitan,Eastern
2013-14,2013-12-15,New York Islanders,1,Metropolitan,Eastern
2013-14,2013-12-18,New York Islanders,1,Metropolitan,Eastern
2013-14,2013-12-21,New York Islanders,2,Metropolitan,Eastern
2013-14,2013-12-22,New York Islanders,0,Metropolitan,Eastern
2013-14,2013-12-24,New York Islanders,2,Metropolitan,Eastern
2013-14,2013-12-29,New York Islanders,0,Metropolitan,Eastern
2013-14,2013-12-30,New York Islanders,2,Metropolitan,Eastern
2013-14,2014-01-01,New York Islanders,2,Metropolitan,Eastern
2013-14,2014-01-03,New York Islanders,2,Metropolitan,Eastern
2013-14,2014-01-05,New York Islanders,0,Metropolitan,Eastern
2013-14,2014-01-07,New York Islanders,2,Metropolitan,Eastern
2013-14,2014-01-08,New York Islanders,2,Metropolitan,Eastern
2013-14,2014-01-11,New York Islanders,2,Metropolitan,Eastern
2013-14,2014-01-12,New York Islanders,2,Metropolitan,Eastern
2013-14,2014-01-15,New York Islanders,0,Metropolitan,Eastern
2013-14,2014-01-17,New York Islanders,2,Metropolitan,Eastern
2013-14,2014-01-19,New York Islanders,0,Metropolitan,Eastern
2013-14,2014-01-20,New York Islanders,2,Metropolitan,Eastern
2013-14,2014-01-22,New York Islanders,2,Metropolitan,Eastern
2013-14,2014-01-24,New York Islanders,0,Metropolitan,Eastern
2013-14,2014-01-25,New York Islanders,1,Metropolitan,Eastern
2013-14,2014-01-28,New York Islanders,0,Metropolitan,Eastern
2013-14,2014-01-30,New York Islanders,0,Metropolitan,Eastern
2013-14,2014-02-01,New York Islanders,0,Metropolitan,Eastern
2013-14,2014-02-05,New York Islanders,2,Metropolitan,Eastern
2013-14,2014-02-07,New York Islanders,0,Metropolitan,Eastern
2013-14,2014-02-09,New York Islanders,0,Metropolitan,Eastern
2013-14,2014-02-28,New York Islanders,2,Metropolitan,Eastern
2013-14,2014-03-01,New York Islanders,0,Metropolitan,Eastern
2013-14,2014-03-02,New York Islanders,0,Metropolitan,Eastern
2013-14,2014-03-05,New York Islanders,2,Metropolitan,Eastern
2013-14,2014-03-07,New York Islanders,1,Metropolitan,Eastern
2013-14,2014-03-08,New York Islanders,0,Metropolitan,Eastern
2013-14,2014-03-11,New York Islanders,2,Metropolitan,Eastern
2013-14,2014-03-14,New York Islanders,0,Metropolitan,Eastern
2013-14,2014-03-15,New York Islanders,2,Metropolitan,Eastern
2013-14,2014-03-18,New York Islanders,0,Metropolitan,Eastern
2013-14,2014-03-23,New York Islanders,2,Metropolitan,Eastern
2013-14,2014-03-25,New York Islanders,2,Metropolitan,Eastern
2013-14,2014-03-27,New York Islanders,1,Metropolitan,Eastern
2013-14,2014-03-29,New York Islanders,2,Metropolitan,Eastern
2013-14,2014-04-01,New York Islanders,2,Metropolitan,Eastern
2013-14,2014-04-02,New York Islanders,2,Metropolitan,Eastern
2013-14,2014-04-05,New York Islanders,1,Metropolitan,Eastern
2013-14,2014-04-06,New York Islanders,0,Metropolitan,Eastern
2013-14,2014-04-08,New York Islanders,0,Metropolitan,Eastern
2013-14,2014-04-10,New York Islanders,2,Metropolitan,Eastern
2013-14,2014-04-11,New York Islanders,2,Metropolitan,Eastern
2013-14,2014-04-13,New York Islanders,2,Metropolitan,Eastern
2013-14,2013-10-04,New York Rangers,0,Metropolitan,Eastern
2013-14,2013-10-08,New York Rangers,2,Metropolitan,Eastern
2013-14,2013-10-09,New York Rangers,0,Metropolitan,Eastern
2013-14,2013-10-11,New York Rangers,0,Metropolitan,Eastern
2013-14,2013-10-13,New York Rangers,0,Metropolitan,Eastern
2013-14,2013-10-17,New York Rangers,2,Metropolitan,Eastern
2013-14,2013-10-19,New York Rangers,0,Metropolitan,Eastern
2013-14,2013-10-24,New York Rangers,0,Metropolitan,Eastern
2013-14,2013-10-26,New York Rangers,2,Metropolitan,Eastern
2013-14,2013-10-28,New York Rangers,0,Metropolitan,Eastern
2013-14,2013-10-29,New York Rangers,2,Metropolitan,Eastern
2013-14,2013-10-31,New York Rangers,2,Metropolitan,Eastern
2013-14,2013-11-02,New York Rangers,2,Metropolitan,Eastern
2013-14,2013-11-05,New York Rangers,0,Metropolitan,Eastern
2013-14,2013-11-07,New York Rangers,2,Metropolitan,Eastern
2013-14,2013-11-08,New York Rangers,2,Metropolitan,Eastern
2013-14,2013-11-11,New York Rangers,2,Metropolitan,Eastern
2013-14,2013-11-13,New York Rangers,0,Metropolitan,Eastern
2013-14,2013-11-17,New York Rangers,2,Metropolitan,Eastern
2013-14,2013-11-18,New York Rangers,0,Metropolitan,Eastern
2013-14,2013-11-20,New York Rangers,0,Metropolitan,Eastern
2013-14,2013-11-22,New York Rangers,2,Metropolitan,Eastern
2013-14,2013-11-24,New York Rangers,2,Metropolitan,Eastern
2013-14,2013-11-26,New York Rangers,0,Metropolitan,Eastern
2013-14,2013-11-28,New York Rangers,2,Metropolitan,Eastern
2013-14,2013-11-29,New York Rangers,0,Metropolitan,Eastern
2013-14,2013-11-30,New York Rangers,2,Metropolitan,Eastern
2013-14,2013-12-03,New York Rangers,0,Metropolitan,Eastern
2013-14,2013-12-06,New York Rangers,2,Metropolitan,Eastern
2013-14,2013-12-08,New York Rangers,1,Metropolitan,Eastern
2013-14,2013-12-09,New York Rangers,0,Metropolitan,Eastern
2013-14,2013-12-11,New York Rangers,0,Metropolitan,Eastern
2013-14,2013-12-13,New York Rangers,0,Metropolitan,Eastern
2013-14,2013-12-16,New York Rangers,2,Metropolitan,Eastern
2013-14,2013-12-19,New York Rangers,1,Metropolitan,Eastern
2013-14,2013-12-21,New York Rangers,0,Metropolitan,Eastern
2013-14,2013-12-23,New York Rangers,2,Metropolitan,Eastern
2013-14,2013-12-24,New York Rangers,2,Metropolitan,Eastern
2013-14,2013-12-28,New York Rangers,0,Metropolitan,Eastern
2013-14,2013-12-30,New York Rangers,2,Metropolitan,Eastern
2013-14,2013-12-31,New York Rangers,2,Metropolitan,Eastern
2013-14,2014-01-04,New York Rangers,0,Metropolitan,Eastern
2013-14,2014-01-05,New York Rangers,2,Metropolitan,Eastern
2013-14,2014-01-07,New York Rangers,1,Metropolitan,Eastern
2013-14,2014-01-09,New York Rangers,2,Metropolitan,Eastern
2013-14,2014-01-11,New York Rangers,2,Metropolitan,Eastern
2013-14,2014-01-13,New York Rangers,2,Metropolitan,Eastern
2013-14,2014-01-15,New York Rangers,0,Metropolitan,Eastern
2013-14,2014-01-17,New York Rangers,2,Metropolitan,Eastern
2013-14,2014-01-18,New York Rangers,2,Metropolitan,Eastern
2013-14,2014-01-20,New York Rangers,2,Metropolitan,Eastern
2013-14,2014-01-22,New York Rangers,0,Metropolitan,Eastern
2013-14,2014-01-24,New York Rangers,0,Metropolitan,Eastern
2013-14,2014-01-26,New York Rangers,2,Metropolitan,Eastern
2013-14,2014-01-30,New York Rangers,2,Metropolitan,Eastern
2013-14,2014-02-01,New York Rangers,2,Metropolitan,Eastern
2013-14,2014-02-05,New York Rangers,2,Metropolitan,Eastern
2013-14,2014-02-07,New York Rangers,0,Metropolitan,Eastern
2013-14,2014-02-08,New York Rangers,2,Metropolitan,Eastern
2013-14,2014-02-28,New York Rangers,2,Metropolitan,Eastern
2013-14,2014-03-01,New York Rangers,0,Metropolitan,Eastern
2013-14,2014-03-03,New York Rangers,0,Metropolitan,Eastern
2013-14,2014-03-06,New York Rangers,1,Metropolitan,Eastern
2013-14,2014-03-08,New York Rangers,2,Metropolitan,Eastern
2013-14,2014-03-09,New York Rangers,2,Metropolitan,Eastern
2013-14,2014-03-11,New York Rangers,0,Metropolitan,Eastern
2013-14,2014-03-14,New York Rangers,0,Metropolitan,Eastern
2013-14,2014-03-15,New York Rangers,2,Metropolitan,Eastern
2013-14,2014-03-16,New York Rangers,0,Metropolitan,Eastern
2013-14,2014-03-18,New York Rangers,2,Metropolitan,Eastern
2013-14,2014-03-21,New York Rangers,2,Metropolitan,Eastern
2013-14,2014-03-22,New York Rangers,2,Metropolitan,Eastern
2013-14,2014-03-24,New York Rangers,2,Metropolitan,Eastern
2013-14,2014-03-27,New York Rangers,2,Metropolitan,Eastern
2013-14,2014-03-29,New York Rangers,0,Metropolitan,Eastern
2013-14,2014-03-31,New York Rangers,2,Metropolitan,Eastern
2013-14,2014-04-02,New York Rangers,2,Metropolitan,Eastern
2013-14,2014-04-04,New York Rangers,1,Metropolitan,Eastern
2013-14,2014-04-05,New York Rangers,0,Metropolitan,Eastern
2013-14,2014-04-08,New York Rangers,2,Metropolitan,Eastern
2013-14,2014-04-10,New York Rangers,2,Metropolitan,Eastern
2013-14,2014-04-12,New York Rangers,1,Metropolitan,Eastern
2013-14,2013-10-04,Ottawa Senators,2,Atlantic,Eastern
2013-14,2013-10-05,Ottawa Senators,1,Atlantic,Eastern
2013-14,2013-10-10,Ottawa Senators,1,Atlantic,Eastern
2013-14,2013-10-13,Ottawa Senators,0,Atlantic,Eastern
2013-14,2013-10-14,Ottawa Senators,0,Atlantic,Eastern
2013-14,2013-10-16,Ottawa Senators,2,Atlantic,Eastern
2013-14,2013-10-17,Ottawa Senators,2,Atlantic,Eastern
2013-14,2013-10-19,Ottawa Senators,0,Atlantic,Eastern
2013-14,2013-10-23,Ottawa Senators,2,Atlantic,Eastern
2013-14,2013-10-25,Ottawa Senators,0,Atlantic,Eastern
2013-14,2013-10-27,Ottawa Senators,0,Atlantic,Eastern
2013-14,2013-10-30,Ottawa Senators,0,Atlantic,Eastern
2013-14,2013-11-01,Ottawa Senators,1,Atlantic,Eastern
2013-14,2013-11-03,Ottawa Senators,1,Atlantic,Eastern
2013-14,2013-11-06,Ottawa Senators,2,Atlantic,Eastern
2013-14,2013-11-08,Ottawa Senators,2,Atlantic,Eastern
2013-14,2013-11-09,Ottawa Senators,2,Atlantic,Eastern
2013-14,2013-11-13,Ottawa Senators,0,Atlantic,Eastern
2013-14,2013-11-16,Ottawa Senators,2,Atlantic,Eastern
2013-14,2013-11-17,Ottawa Senators,0,Atlantic,Eastern
2013-14,2013-11-20,Ottawa Senators,0,Atlantic,Eastern
2013-14,2013-11-21,Ottawa Senators,0,Atlantic,Eastern
2013-14,2013-11-24,Ottawa Senators,0,Atlantic,Eastern
2013-14,2013-11-24,Ottawa Senators,2,Atlantic,Eastern
2013-14,2013-11-28,Ottawa Senators,2,Atlantic,Eastern
2013-14,2013-11-29,Ottawa Senators,0,Atlantic,Eastern
2013-14,2013-12-01,Ottawa Senators,0,Atlantic,Eastern
2013-14,2013-12-04,Ottawa Senators,2,Atlantic,Eastern
2013-14,2013-12-06,Ottawa Senators,0,Atlantic,Eastern
2013-14,2013-12-08,Ottawa Senators,1,Atlantic,Eastern
2013-14,2013-12-10,Ottawa Senators,2,Atlantic,Eastern
2013-14,2013-12-11,Ottawa Senators,1,Atlantic,Eastern
2013-14,2013-12-13,Ottawa Senators,2,Atlantic,Eastern
2013-14,2013-12-14,Ottawa Senators,0,Atlantic,Eastern
2013-14,2013-12-17,Ottawa Senators,2,Atlantic,Eastern
2013-14,2013-12-19,Ottawa Senators,0,Atlantic,Eastern
2013-14,2013-12-20,Ottawa Senators,0,Atlantic,Eastern
2013-14,2013-12-21,Ottawa Senators,1,Atlantic,Eastern
2013-14,2013-12-24,Ottawa Senators,2,Atlantic,Eastern
2013-14,2013-12-28,Ottawa Senators,0,Atlantic,Eastern
2013-14,2013-12-29,Ottawa Senators,2,Atlantic,Eastern
2013-14,2013-12-31,Ottawa Senators,2,Atlantic,Eastern
2013-14,2014-01-03,Ottawa Senators,2,Atlantic,Eastern
2013-14,2014-01-05,Ottawa Senators,2,Atlantic,Eastern
2013-14,2014-01-09,Ottawa Senators,1,Atlantic,Eastern
2013-14,2014-01-12,Ottawa Senators,2,Atlantic,Eastern
2013-14,2014-01-15,Ottawa Senators,2,Atlantic,Eastern
2013-14,2014-01-17,Ottawa Senators,1,Atlantic,Eastern
2013-14,2014-01-18,Ottawa Senators,0,Atlantic,Eastern
2013-14,2014-01-22,Ottawa Senators,2,Atlantic,Eastern
2013-14,2014-01-24,Ottawa Senators,1,Atlantic,Eastern
2013-14,2014-01-25,Ottawa Senators,0,Atlantic,Eastern
2013-14,2014-01-29,Ottawa Senators,2,Atlantic,Eastern
2013-14,2014-01-31,Ottawa Senators,2,Atlantic,Eastern
2013-14,2014-02-02,Ottawa Senators,0,Atlantic,Eastern
2013-14,2014-02-04,Ottawa Senators,1,Atlantic,Eastern
2013-14,2014-02-05,Ottawa Senators,2,Atlantic,Eastern
2013-14,2014-02-07,Ottawa Senators,2,Atlantic,Eastern
2013-14,2014-02-08,Ottawa Senators,0,Atlantic,Eastern
2013-14,2014-02-28,Ottawa Senators,0,Atlantic,Eastern
2013-14,2014-03-02,Ottawa Senators,2,Atlantic,Eastern
2013-14,2014-03-05,Ottawa Senators,0,Atlantic,Eastern
2013-14,2014-03-06,Ottawa Senators,0,Atlantic,Eastern
2013-14,2014-03-08,Ottawa Senators,2,Atlantic,Eastern
2013-14,2014-03-10,Ottawa Senators,1,Atlantic,Eastern
2013-14,2014-03-15,Ottawa Senators,1,Atlantic,Eastern
2013-14,2014-03-16,Ottawa Senators,0,Atlantic,Eastern
2013-14,2014-03-18,Ottawa Senators,0,Atlantic,Eastern
2013-14,2014-03-20,Ottawa Senators,0,Atlantic,Eastern
2013-14,2014-03-22,Ottawa Senators,0,Atlantic,Eastern
2013-14,2014-03-24,Ottawa Senators,2,Atlantic,Eastern
2013-14,2014-03-25,Ottawa Senators,1,Atlantic,Eastern
2013-14,2014-03-28,Ottawa Senators,2,Atlantic,Eastern
2013-14,2014-03-30,Ottawa Senators,2,Atlantic,Eastern
2013-14,2014-03-31,Ottawa Senators,2,Atlantic,Eastern
2013-14,2014-04-02,Ottawa Senators,0,Atlantic,Eastern
2013-14,2014-04-04,Ottawa Senators,0,Atlantic,Eastern
2013-14,2014-04-05,Ottawa Senators,2,Atlantic,Eastern
2013-14,2014-04-08,Ottawa Senators,2,Atlantic,Eastern
2013-14,2014-04-10,Ottawa Senators,2,Atlantic,Eastern
2013-14,2014-04-12,Ottawa Senators,2,Atlantic,Eastern
2013-14,2014-04-13,Ottawa Senators,2,Atlantic,Eastern
2013-14,2013-10-02,Philadelphia Flyers,0,Metropolitan,Eastern
2013-14,2013-10-05,Philadelphia Flyers,0,Metropolitan,Eastern
2013-14,2013-10-06,Philadelphia Flyers,0,Metropolitan,Eastern
2013-14,2013-10-08,Philadelphia Flyers,2,Metropolitan,Eastern
2013-14,2013-10-11,Philadelphia Flyers,0,Metropolitan,Eastern
2013-14,2013-10-12,Philadelphia Flyers,0,Metropolitan,Eastern
2013-14,2013-10-15,Philadelphia Flyers,0,Metropolitan,Eastern
2013-14,2013-10-17,Philadelphia Flyers,0,Metropolitan,Eastern
2013-14,2013-10-24,Philadelphia Flyers,2,Metropolitan,Eastern
2013-14,2013-10-26,Philadelphia Flyers,2,Metropolitan,Eastern
2013-14,2013-10-29,Philadelphia Flyers,0,Metropolitan,Eastern
2013-14,2013-11-01,Philadelphia Flyers,0,Metropolitan,Eastern
2013-14,2013-11-02,Philadelphia Flyers,2,Metropolitan,Eastern
2013-14,2013-11-06,Philadelphia Flyers,1,Metropolitan,Eastern
2013-14,2013-11-08,Philadelphia Flyers,0,Metropolitan,Eastern
2013-14,2013-11-09,Philadelphia Flyers,2,Metropolitan,Eastern
2013-14,2013-11-13,Philadelphia Flyers,2,Metropolitan,Eastern
2013-14,2013-11-14,Philadelphia Flyers,2,Metropolitan,Eastern
2013-14,2013-11-16,Philadelphia Flyers,1,Metropolitan,Eastern
2013-14,2013-11-20,Philadelphia Flyers,2,Metropolitan,Eastern
2013-14,2013-11-22,Philadelphia Flyers,2,Metropolitan,Eastern
2013-14,2013-11-24,Philadelphia Flyers,2,Metropolitan,Eastern
2013-14,2013-11-26,Philadelphia Flyers,0,Metropolitan,Eastern
2013-14,2013-11-28,Philadelphia Flyers,0,Metropolitan,Eastern
2013-14,2013-11-29,Philadelphia Flyers,2,Metropolitan,Eastern
2013-14,2013-12-01,Philadelphia Flyers,2,Metropolitan,Eastern
2013-14,2013-12-03,Philadelphia Flyers,0,Metropolitan,Eastern
2013-14,2013-12-05,Philadelphia Flyers,2,Metropolitan,Eastern
2013-14,2013-12-07,Philadelphia Flyers,0,Metropolitan,Eastern
2013-14,2013-12-10,Philadelphia Flyers,1,Metropolitan,Eastern
2013-14,2013-12-12,Philadelphia Flyers,0,Metropolitan,Eastern
2013-14,2013-12-13,Philadelphia Flyers,2,Metropolitan,Eastern
2013-14,2013-12-15,Philadelphia Flyers,1,Metropolitan,Eastern
2013-14,2013-12-18,Philadelphia Flyers,2,Metropolitan,Eastern
2013-14,2013-12-20,Philadelphia Flyers,2,Metropolitan,Eastern
2013-14,2013-12-22,Philadelphia Flyers,0,Metropolitan,Eastern
2013-14,2013-12-24,Philadelphia Flyers,2,Metropolitan,Eastern
2013-14,2013-12-29,Philadelphia Flyers,2,Metropolitan,Eastern
2013-14,2013-12-31,Philadelphia Flyers,2,Metropolitan,Eastern
2013-14,2014-01-01,Philadelphia Flyers,2,Metropolitan,Eastern
2013-14,2014-01-03,Philadelphia Flyers,0,Metropolitan,Eastern
2013-14,2014-01-05,Philadelphia Flyers,2,Metropolitan,Eastern
2013-14,2014-01-08,Philadelphia Flyers,2,Metropolitan,Eastern
2013-14,2014-01-09,Philadelphia Flyers,2,Metropolitan,Eastern
2013-14,2014-01-11,Philadelphia Flyers,0,Metropolitan,Eastern
2013-14,2014-01-13,Philadelphia Flyers,0,Metropolitan,Eastern
2013-14,2014-01-15,Philadelphia Flyers,2,Metropolitan,Eastern
2013-14,2014-01-17,Philadelphia Flyers,1,Metropolitan,Eastern
2013-14,2014-01-19,Philadelphia Flyers,2,Metropolitan,Eastern
2013-14,2014-01-20,Philadelphia Flyers,1,Metropolitan,Eastern
2013-14,2014-01-22,Philadelphia Flyers,0,Metropolitan,Eastern
2013-14,2014-01-24,Philadelphia Flyers,0,Metropolitan,Eastern
2013-14,2014-01-25,Philadelphia Flyers,0,Metropolitan,Eastern
2013-14,2014-01-29,Philadelphia Flyers,2,Metropolitan,Eastern
2013-14,2014-01-31,Philadelphia Flyers,0,Metropolitan,Eastern
2013-14,2014-02-01,Philadelphia Flyers,2,Metropolitan,Eastern
2013-14,2014-02-04,Philadelphia Flyers,2,Metropolitan,Eastern
2013-14,2014-02-07,Philadelphia Flyers,2,Metropolitan,Eastern
2013-14,2014-02-08,Philadelphia Flyers,2,Metropolitan,Eastern
2013-14,2014-02-28,Philadelphia Flyers,0,Metropolitan,Eastern
2013-14,2014-03-01,Philadelphia Flyers,2,Metropolitan,Eastern
2013-14,2014-03-02,Philadelphia Flyers,2,Metropolitan,Eastern
2013-14,2014-03-06,Philadelphia Flyers,2,Metropolitan,Eastern
